0.037117634	0.041520167	-0.018913006	-0.037519287	-0.04196594
0.041786004	-0.040274	-0.023560131	0.048794817	0.0214524
-0.028684752	0.04028896	0.02718837	-0.009134269	-0.010154887
-1.5890075	-1.6100048	1.6119462	-1.5939602	1.592619
-0.041722964	0.026003603	-0.04571208	0.008268964	0.037946906
0.018818373	-0.031331576	0.027056232	0.0052873865	-0.0054808673
0.03123237	0.00272024	0.025622433	0.035498947	0.00811184
0.020293772	0.020261746	0.004036258	0.030699158	-0.008765209
-8.7855195e-05	0.006985542	-0.0141952345	-0.030671433	-0.01368768
-0.03777913	0.011623371	0.046772648	-0.019631792	0.04749738
-0.031285234	0.0033951	0.028180612	-0.0015162312	-0.019089201
-0.04043019	0.036763135	-0.045970023	-0.024517441	-0.0014910102
0.0012663605	0.03484687	0.006395803	-0.014171346	-0.0022896288
-0.038782407	0.0336694	-0.03342537	-0.044105936	-0.0015997998
0.02941335	-0.008798478	-0.00017493684	-0.030563798	0.0007653744
-0.01861484	-0.035968147	0.006587468	0.038501766	0.04695921
-0.03682763	0.037445705	0.0030809809	-0.005233408	-0.030259326
-0.025482215	-0.0019281971	-0.028244158	0.026724894	-0.028155565
0.031137515	0.03149301	-0.023193646	-0.040705465	-0.0274001
0.0033785065	0.013851749	0.031110318	-0.029145429	0.00484222
0.005332291	0.00013379008	-0.024426544	-0.026768161	-0.044352602
-0.014844798	0.04379834	-0.023631835	-0.0051865354	-0.0057709105
0.035025883	0.040432066	0.005762156	0.008804148	0.02538244
0.0009170508	0.033053957	0.018650431	-0.0316962	-0.02291124
0.0472115	0.012405574	-0.024969101	-0.005484987	0.035052385
-0.022240754	0.012489584	0.018066194	0.012327729	0.0004339828
0.007534532	0.039559443	0.0227304	0.023323098	0.037515696
0.011502633	-0.03012471	-0.018782035	0.01720165	-0.018864712
-0.01609757	-0.0029519661	-0.021980364	-0.014225942	-0.037646104
0.032995634	0.016865406	0.036674388	0.0056654047	-0.020921495
0.04791749	-0.0429881	0.039810564	0.043516528	-0.004454922
0.004342648	-0.027815597	-0.016804924	0.0018310467	0.0002864169
-0.039311014	-0.019597387	-0.024023175	0.019184362	0.022475306
0.017976578	0.024324944	-0.008562224	0.022756254	0.023963472
0.033715356	0.038583446	-0.009359695	0.040260162	-0.0028071404
-0.0065032137	0.016207341	-0.010897218	0.0017532062	0.01765427
-0.04996288	0.013612319	-0.012083113	-0.0049492233	-0.0021887906
0.033573475	-0.039622676	0.019921806	-0.031018496	0.013819423
-0.034467936	-0.02893938	-0.0018921271	-0.0039770007	-0.017190587
0.014948914	0.0038708837	0.0024907403	0.032128394	-0.031647604
-0.019243885	0.036687102	0.04548982	0.037797716	-0.04985398
-0.013725785	0.0011788529	0.022488061	0.020156907	-0.005354394
-1.5695072	1.6636379	-1.6427372	-1.6496439	-1.6328241
-1.5956677	1.5848485	-1.6239294	1.5629258	1.5617245
0.01464365	-0.029641466	0.024378635	-0.02081364	-0.016707784
0.012317315	-0.012687166	0.018148484	-0.010947181	-0.0055348226
-1.5846611	1.6138419	-1.6465567	-1.6180122	-1.6176848
1.6132996	1.6136299	1.6565264	1.6138579	-1.6818855
-0.021863366	0.0016859174	0.031513523	-0.014523067	-0.048225906
1.5782548	1.6558961	-1.6436642	-1.5821031	1.6001275
-1.6034127	-1.6536497	1.5929784	1.6494985	-1.6227399
-0.01623677	-0.0024259686	-0.034336507	-0.029109513	-0.0039801
1.6663524	1.6446973	-1.5978373	1.5949906	1.6121354
-1.1182935	1.073837	-1.0668672	1.0467776	1.1057245
-1.588951	1.628794	1.6146972	1.6397446	-1.6065124
1.6144718	-1.6174163	1.5720245	1.6110423	-1.6510326
1.544687	-1.5867372	1.5563966	1.5302311	-1.5650641
-1.6770383	-1.5997515	1.6217536	-1.6227385	1.6008786
-1.5765548	1.5982913	1.5545812	-1.6169991	1.6014322
0.008529879	0.04295503	-0.027311815	-0.035345115	0.021872196
-0.010132253	0.046349276	-0.035246253	-0.013752259	0.04734734
-1.5758164	1.6330507	1.5712024	-1.6142786	-1.651232
-0.028420446	-0.006055273	0.011045789	0.035955016	-0.0337854
0.63505954	0.61753875	-0.62663203	-0.6178688	-0.64629096
1.59814	-1.6265293	-1.6106669	-1.636063	-1.6205999
0.8755743	0.8267068	0.8810173	0.83575386	0.8866124
-1.6143839	-1.6249906	1.6254423	-1.6345853	-1.6177015
1.3742265	1.3752161	1.3392836	1.3398117	-1.3571651
1.3706273	1.4318322	1.3414575	1.4282118	-1.3649838
-1.0324082	1.0841485	0.9850374	-1.0729568	1.0013363
1.6427824	-1.6696072	1.636031	1.6374091	1.6284609
1.5739201	1.6088086	1.6031793	1.5340188	-1.5861773
-1.6006149	-1.532321	-1.6044096	-1.5301616	1.5549126
-1.5796956	1.5605458	1.5734508	1.5847378	1.5567027
1.5913401	-1.5873051	-1.5864143	1.571734	-1.6071408
-1.5304703	1.5327454	1.5463532	-1.5529027	1.5238124
1.5592123	1.5920014	1.5631195	1.5979666	1.5237045
-0.035246335	-0.041289557	-0.026684392	-0.014787696	-0.018446278
-1.5296422	1.5173055	1.5038934	-1.4487028	1.4912918
-1.4235952	1.4382908	-1.4739403	-1.455628	-1.4594169
-0.5542151	0.47452402	0.5602173	-0.56261843	0.5366833
0.027272511	0.015874293	0.04048885	-0.008768618	0.042267155
-0.50034297	0.45164037	0.46561182	-0.52150536	0.5366505
-0.5344202	0.56643784	0.49257967	-0.48666397	0.5410162
-0.559852	0.5545262	0.48306257	-0.5276974	0.55767983
-1.5136613	1.6004107	-1.6404159	-1.6014539	1.5909998
-1.604354	1.575719	1.55518	1.5608088	1.5334177
1.2140055	1.2869083	1.2606136	1.2672114	-1.2704496
1.5388414	1.482551	-1.5561866	1.5153567	-1.572369
-0.03911624	0.02457105	-0.0025050268	-0.024807071	-0.009698499
1.2190604	-1.2151724	1.2377594	-1.1597629	-1.2156062
1.5601944	1.5509298	-1.6501749	-1.6408461	1.5862561
-0.41852835	0.4592439	0.46921113	-0.4905854	0.45596904
0.0155332945	-0.012940288	0.045294236	0.028459977	-0.014356922
0.014769081	-0.00077886507	0.013505284	-0.04275036	0.010791741
1.192008	1.1716129	1.2242433	1.208371	-1.1720277
0.016696941	0.027459394	0.021410454	0.03600535	-0.0010449179
-0.016500533	-0.014449932	0.012279294	-0.0015654936	-0.0061526895
1.5871546	1.5002067	1.5352049	-1.5807444	-1.568715
-1.2888368	-1.2478671	1.267286	1.2768495	1.3077368
-0.5908165	0.66149616	0.6120606	-0.6474598	0.6689487
-0.4806458	0.4404826	0.43239924	-0.4459428	0.50559443
-0.015768696	-0.042467345	0.041187573	-0.013093077	-0.045766618
-0.4966681	0.43790564	0.47475374	-0.46613437	0.43862823
0.002118647	0.03195088	-0.035694133	0.020461325	0.018332932
-1.588498	1.5974152	-1.576181	-1.5947024	1.6085784
-0.43899035	0.44730568	0.42571935	-0.37481284	0.44047138
-0.021319402	0.004136421	-0.040603638	0.00040664524	-0.035845805
-0.04548335	-0.027595913	-0.040494166	0.035908546	0.03460704
0.0035571232	-0.030900955	0.0358429	-0.044623353	0.012889456
-0.42469794	0.4297853	0.45247883	-0.3630377	0.37788314
-1.5509964	-1.5194565	-1.5530248	1.502479	-1.50432
-0.5661977	0.64960736	0.5903422	-0.64342934	0.61488456
-0.3944972	0.4306289	0.45687544	-0.45373505	0.39163324
-0.4469774	0.40259382	0.41613662	-0.43947682	0.4116908
1.5796472	1.6375792	1.5755124	-1.585572	-1.6016167
-0.61547077	0.60451514	0.61138695	-0.58357835	0.56312406
-1.1008456	-1.1328534	1.1530626	1.1628087	1.1344272
-0.42565417	0.41476133	0.32721314	-0.35605058	0.3724713
-0.94362724	-0.9512433	-0.96640056	1.0063313	-0.9693629
0.021106508	-0.028688777	0.03765646	-0.0073618516	-0.04404844
-1.5253699	-1.5129908	1.5173776	-1.4855005	1.5244881
-1.3361617	-1.3378146	-1.3361359	-1.3861042	1.3845376
-0.38631573	0.40655616	0.37841424	-0.3865443	0.36933973
-0.38606194	0.43430442	0.4217942	-0.40469408	0.38933656
-0.9066903	0.83021474	0.8940332	-0.82165205	0.90437275
-0.4342649	0.44409972	0.47265774	0.48079646	-0.41733548
-0.39660025	0.35493362	0.4138436	-0.3886617	0.35565302
1.5734608	1.5627484	-1.5861404	-1.58697	1.5435041
-0.95543545	0.91220146	0.92880076	-0.9593825	0.94189674
-0.3573001	0.3941966	0.34571308	-0.39521933	0.43205976
1.4933785	1.534509	1.5703758	-1.539908	1.5251547
0.038690988	-0.043053485	-0.027039338	-0.039813768	0.043998014
0.047420684	0.009176113	0.03760341	0.015668128	0.019606318
-0.4042994	0.38638493	0.37335297	-0.38571084	0.37278792
-0.5401262	0.5005526	0.5366595	-0.48322347	0.56540424
0.045398984	-0.024087751	-0.006135702	-0.022062575	0.04585669
-1.0210776	1.0701973	1.0601492	-1.0161036	1.0722388
-0.73416495	0.7605493	0.7080729	-0.74605036	0.7362893
-1.4982581	1.464361	1.4660356	-1.4787487	1.4584345
-0.31275994	0.3537233	0.3720732	-0.3039996	0.33175477
1.1605775	1.1635804	1.1716132	1.1245738	-1.1873221
-0.3772625	0.43670997	-0.38921627	0.34178376	-0.42005974
-0.34568197	0.3090534	-0.32712948	0.3342214	-0.36008698
-0.28998956	0.36007023	-0.32719466	0.347063	-0.352248
0.013075475	0.0010294691	-0.019582128	-0.048928726	-0.033607602
1.3993728	1.306262	1.3799945	1.3419824	-1.3608725
1.6077125	-1.5322797	-1.5561539	1.5653694	1.55787
0.884146	0.9723851	-0.9381574	0.9813203	-0.9408807
1.6446776	1.6565386	-1.6229562	-1.6256297	1.6230175
-0.042982113	0.029510174	0.00013182312	0.028912153	0.029615644
0.7567707	-0.7705513	-0.7659961	0.74856675	0.7434599
0.013387698	0.021383457	-0.04211887	0.0053332485	-0.027542116
0.78173804	-0.78700376	-0.77660334	0.81836987	0.831186
-1.6500874	1.6517928	-1.5986586	-1.5969216	1.5958896
1.6318905	-1.5698907	1.6307796	1.5794847	1.576407
0.012842185	-0.004661052	0.033866856	0.001738795	-0.012099811
-0.7810828	-0.738465	0.8001749	0.7957254	-0.78450394
-0.0433573	0.0011016726	0.027986709	0.016534496	-0.04295174
0.0019662287	-0.020149259	-0.016448008	-0.0019230014	-0.018251218
0.017302008	-0.031948827	-0.0057590674	-0.016067287	-0.0012143806
1.6536033	1.6056607	1.6438495	1.6628475	1.5684096
-1.6518989	-1.6065407	1.6524163	1.6408526	-1.5607251
-0.020920694	-0.010172634	-0.01329671	-0.0060533867	0.00075655535
0.0074802213	-0.030959997	0.029557921	0.0006050138	0.023823276
1.569665	1.5218285	-1.5441189	-1.5758287	1.5842026
-1.6211293	-1.6252565	-1.5862557	-1.6334724	1.6242791
1.6592723	1.6468607	-1.6680608	-1.6369239	-1.6184709
1.6206229	1.610999	-1.6536963	-1.6124438	1.5837013
1.6298236	-1.6084628	-1.6651084	-1.6502199	1.5722429
1.5991299	1.6240853	-1.608077	-1.5850346	-1.5464549
-1.593079	1.5724477	-1.5696797	-1.5737873	1.5190547
0.36559412	-0.3401348	-0.35373116	0.32426965	-0.37999463
0.015262872	0.014856936	-0.00079716195	0.019442352	-0.025749493
1.6496028	1.6148758	1.6316699	-1.6022571	-1.6222275
-1.674214	1.644215	1.5921754	-1.6539716	1.6171908
-1.5725238	-1.6342828	1.620621	-1.5928868	-1.6305919
-1.626834	-1.6019111	1.6556053	-1.6133573	1.6247084
-1.6611236	1.6085812	1.6114031	-1.637226	-1.6343625
1.4871504	-1.4832462	-1.5424467	1.4870383	1.5383554
1.6456105	-1.6360235	-1.6446248	-1.6140782	-1.5801731
1.6307272	1.6252759	-1.5855639	1.6224818	1.6503315
1.642446	-1.6512504	1.6086055	1.6555033	-1.6244394
0.004433445	-0.005158924	-0.0088414885	-0.020194506	0.026790027
-1.563205	1.6582683	1.630232	-1.553093	-1.6101313
0.019286081	0.014639005	-0.007172031	-0.028510738	0.007821023
0.01238177	0.009556748	-0.017173577	0.048164796	-0.02193365
-1.5802144	1.6449175	-1.5873693	-1.5854414	1.6284146
1.5586177	-1.579861	-1.6008347	-1.5916786	-1.6469452
1.6671456	-1.5890515	-1.6150616	1.5979728	-1.6373713
